book,chapter,paragraph,title,startVerseNo,endVerseNo
dan,11,3,"The Kings of the South and the North",5,6
dan,11,4,"The Kings of the South and the North",7,10
dan,11,5,"The Kings of the South and the North",11,13
dan,11,6,"The Kings of the South and the North",14,19
dan,11,7,"The Kings of the South and the North",20,20
dan,11,8,"The Kings of the South and the North",21,24
dan,11,9,"The Kings of the South and the North",25,28
dan,11,10,"The Kings of the South and the North",29,30
dan,11,11,"The Kings of the South and the North",31,32
dan,11,12,"The Kings of the South and the North",33,35
dan,11,13,"The King Who Exalts Himself",36,39
dan,11,14,"The King Who Exalts Himself",40,45
dan,12,1,"The End Times",1,4
dan,12,2,"The End Times",5,6
dan,12,3,"The End Times",7,7
dan,12,4,"The End Times",8,8
dan,12,5,"The End Times",9,10
dan,12,6,"The End Times",11,12
dan,12,7,"The End Times",13,13
